doctor_id,npi,dea_number,first_name,last_name,full_name,specialty,hospital_affiliation,address,city,state,zip_code,phone,email,license_number,license_state,license_expiry,years_of_practice,is_active,fraud_flag,created_at
DOC100540,2949022840,HM9544294,Kenneth,Mata,Dr. Kenneth Mata,Oncology,White-Carter,4896 Jimenez Causeway Suite 642,Port Krystalport,GA,41755,(257)875-8097x45338,kenneth.mata@kaiserhealth.org,IL30242,TX,20-01-2028,14,TRUE,FALSE,23-07-2023
DOC100541,2430394290,JM8867925,Melody,Wood,Dr. Melody Wood,Endocrinology,Liu-Logan,5401 Chen Rapids,Jeremyton,MI,1701,001-962-621-2242x767,melody.wood@kaiserhealth.org,NC51195,NC,15-03-2029,28,TRUE,FALSE,21-08-2022
DOC100542,2287276015,HK3324913,Kathryn,Austin,Dr. Kathryn Austin,Rheumatology,Johnson-Miller,115 Ferguson Path Suite 008,North Thomashaven,GA,52416,978.423.1299x5704,kathryn.austin@kaiserhealth.org,GA84633,CA,20-07-2030,38,TRUE,FALSE,20-12-2024
DOC100543,1506158148,TT1079833,Laura,Farrell,Dr. Laura Farrell,Pulmonology,"Burnett, Jones and Cross",38437 Perez Key,Delacruzside,TX,6804,585.725.4824x218,laura.farrell@kaiserhealth.org,FL39928,GA,26-03-2031,16,TRUE,FALSE,25-08-2023
DOC100544,2841312840,GH3997718,Michael,Goodwin,Dr. Michael Goodwin,Oncology,Williams-Lowe,4547 Singh Ways Apt. 112,East Sarah,PA,59149,989-479-1776x3342,michael.goodwin@kaiserhealth.org,NY35745,GA,17-08-2027,12,TRUE,FALSE,15-02-2023
DOC100545,2318939749,AU6173997,Mikayla,Peters,Dr. Mikayla Peters,Oncology,Cohen-Weiss,0801 Rivers Views Apt. 453,South Chelseabury,IL,43099,001-388-824-9353x4001,mikayla.peters@kaiserhealth.org,OH88820,IL,15-05-2029,36,TRUE,FALSE,12-07-2025
DOC100546,2878444835,JX8847127,William,Palmer,Dr. William Palmer,Oncology,Kirby Hospital,4454 Simmons Views,Port Amanda,CA,47900,001-317-499-3781x053,william.palmer@kaiserhealth.org,NC71670,GA,11-10-2029,15,TRUE,FALSE,18-05-2025
DOC100547,2417582313,GK8458714,Susan,Hunt,Dr. Susan Hunt,Oncology,Sawyer-Moss,882 Kevin Island Suite 927,West Maryberg,FL,33766,(530)919-8642x4238,susan.hunt@kaiserhealth.org,MI98065,TX,09-03-2028,25,TRUE,FALSE,06-12-2025
DOC100548,2229258796,JH4745245,Joe,Bradley,Dr. Joe Bradley,Oncology,Hernandez Medical Center,62932 Jennifer Point Apt. 221,Port Darylburgh,PA,30650,(300)218-6766,joe.bradley@kaiserhealth.org,GA50372,OH,14-05-2031,30,TRUE,FALSE,30-09-2021
DOC100549,1606527403,GX4450566,William,Welch,Dr. William Welch,Oncology,"Parrish, Gillespie and Rhodes",08143 Reyes Course Suite 038,Sarahbury,NC,84538,598-707-4682,william.welch@kaiserhealth.org,NC36142,FL,23-10-2028,37,TRUE,FALSE,20-12-2024
DOC100550,2113257970,XN7349960,Michelle,Chapman,Dr. Michelle Chapman,Oncology,"Tyler, Johnson and Gonzalez",6205 Harding Summit,Kimland,CA,43939,2068666411,michelle.chapman@kaiserhealth.org,PA46181,NC,24-05-2031,28,TRUE,FALSE,25-08-2024
DOC100551,2172156229,KU3817359,Kerry,Miller,Dr. Kerry Miller,Gastroenterology,Padilla and Sons,78516 Barton Mountains Apt. 890,Kendraborough,IL,56848,(983)248-2689x99626,kerry.miller@kaiserhealth.org,NC79602,IL,28-09-2029,6,TRUE,FALSE,27-06-2023
DOC100552,1557325737,ML3449021,Amber,Grant,Dr. Amber Grant,Infectious Disease,"Hurst, Knight and Kennedy",150 Pratt Meadow Apt. 571,Mosleytown,OH,91361,+1-432-801-2657x898,amber.grant@kaiserhealth.org,OH73747,CA,23-07-2027,38,TRUE,FALSE,26-01-2024
DOC100553,2096085874,UL1191818,Tiffany,Tran,Dr. Tiffany Tran,Endocrinology,Juarez PLC,17558 Mata Crest Suite 774,Lake Juliefort,NC,39402,(492)811-8824x1996,tiffany.tran@kaiserhealth.org,NY85225,GA,17-08-2028,17,TRUE,FALSE,01-01-2023
DOC100554,2477251295,QS6069409,Francisco,Morrison,Dr. Francisco Morrison,Infectious Disease,Cook-Matthews,45421 Becker Landing Suite 056,North Megan,CA,19052,(557)709-0016,francisco.morrison@kaiserhealth.org,CA39521,PA,28-03-2029,32,TRUE,FALSE,01-11-2023
DOC100555,1958739592,GE3421089,Stephanie,Stevens,Dr. Stephanie Stevens,Oncology,Wilcox Hospital,82895 Smith Corners Suite 882,Lake Jose,TX,59827,912.361.6850,stephanie.stevens@kaiserhealth.org,NC55681,NY,30-09-2027,25,TRUE,FALSE,25-06-2024
DOC100556,1334264335,AE7160736,Sherry,May,Dr. Sherry May,Oncology,Davis PLC,92711 Lopez Common Apt. 537,Port Ashleyborough,CA,6248,6713695007,sherry.may@kaiserhealth.org,GA62321,FL,24-03-2031,18,TRUE,FALSE,13-10-2025
DOC100557,1128981231,RV5563318,Audrey,Collins,Dr. Audrey Collins,Rheumatology,"Murphy, Carter and Cochran",876 Michelle Loop,Davidview,CA,37073,316.219.8273x4813,audrey.collins@kaiserhealth.org,IL76680,NY,04-08-2028,34,TRUE,FALSE,27-04-2024
DOC100558,2661554164,HY1670450,Brandon,Bell,Dr. Brandon Bell,Oncology,"Beck, Powell and Cohen",4357 Warren View,West Monica,FL,20343,(680)664-8606x73983,brandon.bell@kaiserhealth.org,TX84000,CA,16-06-2031,13,TRUE,FALSE,07-02-2026
DOC100559,1700934596,FP2282251,Wesley,Payne,Dr. Wesley Payne,Endocrinology,Stewart and Sons,462 Mark Center Suite 740,Wardmouth,CA,46695,256-723-9209,wesley.payne@kaiserhealth.org,GA36748,IL,02-05-2031,30,TRUE,FALSE,03-04-2024
DOC100560,2950050702,PB8698221,Daniel,Snyder,Dr. Daniel Snyder,Oncology,"Collins, Johnson and Branch",11178 Davis Spur,East Markport,PA,92796,360.422.0695x354,daniel.snyder@kaiserhealth.org,FL22074,OH,02-07-2027,9,TRUE,FALSE,13-03-2022
DOC100561,2768729047,RJ2585917,Elizabeth,White,Dr. Elizabeth White,Hematology,Glover-Mccullough,02601 Rodriguez Forest Apt. 594,Schultzmouth,MI,4694,740.771.7327x980,elizabeth.white@kaiserhealth.org,FL26493,FL,27-03-2030,37,TRUE,FALSE,25-09-2021
DOC100562,1311649133,JF4579889,Robin,Estrada,Dr. Robin Estrada,Oncology,Williams Group,934 James Prairie Apt. 045,North Natalie,CA,56653,3895411849,robin.estrada@kaiserhealth.org,PA65315,PA,11-04-2030,14,TRUE,FALSE,11-05-2024
DOC100563,1603202032,NL0977539,Nicole,Jensen,Dr. Nicole Jensen,Oncology,Moyer Hospital,59520 Hughes Bypass Apt. 679,Lake Andrewshire,CA,56661,-9226,nicole.jensen@kaiserhealth.org,FL69400,MI,17-08-2029,21,TRUE,FALSE,07-10-2023
DOC100564,1485524578,QX1584156,Heather,Martinez,Dr. Heather Martinez,Oncology,Bates PLC,9530 Philip Mount Suite 255,East Ethanstad,NC,1949,673-365-4262,heather.martinez@kaiserhealth.org,TX22397,FL,13-06-2029,34,TRUE,FALSE,24-01-2026
DOC100565,1842547681,SF6832303,Jonathan,Perkins,Dr. Jonathan Perkins,Oncology,"Lopez, Valentine and Park",34511 Jo Bypass,Lake Pattychester,NC,89206,5532088684,jonathan.perkins@kaiserhealth.org,MI29892,MI,21-02-2028,38,TRUE,FALSE,27-06-2022
DOC100566,2838252129,HY2896340,Christopher,Long,Dr. Christopher Long,Infectious Disease,Norton PLC,5759 Morris Port,North George,IL,97094,001-464-226-0336,christopher.long@kaiserhealth.org,OH78386,OH,05-04-2031,35,TRUE,FALSE,12-09-2022
DOC100567,1401484399,CB6227236,Stephen,Gomez,Dr. Stephen Gomez,Endocrinology,Jones Group,92071 Laurie Ville Apt. 380,East Ryan,OH,22553,992-215-8189,stephen.gomez@kaiserhealth.org,OH87518,FL,01-06-2030,20,TRUE,FALSE,10-08-2024
DOC100568,1342619237,EX4501848,Ariana,Hamilton,Dr. Ariana Hamilton,Cardiology,Gordon and Sons,8819 Carroll Mountain Suite 216,Lake Brentmouth,MI,31477,689.731.8692x8972,ariana.hamilton@kaiserhealth.org,GA40432,GA,01-04-2031,24,TRUE,FALSE,21-02-2024
DOC100569,2215406417,PU2743811,Michelle,Sandoval,Dr. Michelle Sandoval,Nephrology,"Taylor, Bowen and Woods",28394 Colleen Villages,East Elaine,MI,20881,3413447432,michelle.sandoval@kaiserhealth.org,PA41626,GA,15-04-2029,32,TRUE,FALSE,22-07-2024
DOC100570,1444856451,AD7397396,Barbara,Page,Dr. Barbara Page,Pulmonology,"Smith, Martinez and Burton",03042 Melissa Curve,Jimenezberg,NY,91655,735-230-2816,barbara.page@kaiserhealth.org,GA83488,MI,24-03-2029,29,TRUE,FALSE,26-08-2023
DOC100571,2091919113,MU9660577,Randy,Smith,Dr. Randy Smith,Oncology,Cooper PLC,7756 Cheryl Fork,Port Chad,NC,3504,+1-529-316-1746x9029,randy.smith@kaiserhealth.org,CA62257,OH,01-11-2030,6,TRUE,FALSE,28-09-2021
DOC100572,1051460745,XM5347057,Joseph,Wilkinson,Dr. Joseph Wilkinson,Pulmonology,"Weaver, Hill and Harvey",29131 Tucker Parkway Apt. 568,Tanyachester,TX,52045,206.636.2198x655,joseph.wilkinson@kaiserhealth.org,FL83200,NC,19-12-2029,25,TRUE,FALSE,08-12-2023
DOC100573,2271559835,KD1659726,Kimberly,Logan,Dr. Kimberly Logan,Neurology,Douglas-Alexander,3493 Ashley Key Apt. 496,South James,IL,22644,(726)611-4243x6258,kimberly.logan@kaiserhealth.org,GA55953,PA,12-05-2030,33,TRUE,FALSE,13-10-2022
DOC100574,1250139488,KT8269131,Craig,Robertson,Dr. Craig Robertson,Cardiology,"Fields, Friedman and Ferguson",919 Hernandez Garden Suite 199,Bakerborough,MI,73862,532-247-2505x83334,craig.robertson@kaiserhealth.org,OH44520,TX,08-12-2030,26,TRUE,FALSE,18-07-2023
DOC100575,2261499153,QB3824073,Chris,Mccarthy,Dr. Chris Mccarthy,Oncology,Charles-Rice,54576 Porter Underpass Suite 694,Staceystad,FL,31948,(459)374-6698x61634,chris.mccarthy@kaiserhealth.org,FL67718,FL,01-04-2028,14,TRUE,FALSE,31-05-2024
DOC100576,1097768893,PF8969645,Justin,Johnson,Dr. Justin Johnson,Pulmonology,"Odonnell, Armstrong and Schaefer",152 Carlson Islands Suite 966,Meganburgh,CA,15291,607.442.3591,justin.johnson@kaiserhealth.org,PA57777,FL,17-02-2029,25,TRUE,FALSE,15-07-2022
DOC100577,1253892187,TL1935837,Sarah,Mitchell,Dr. Sarah Mitchell,Pulmonology,"Mckay, Curtis and Silva",61454 Jennifer Centers,Knightbury,MI,86718,001-373-710-0817x85221,sarah.mitchell@kaiserhealth.org,CA70324,MI,07-08-2030,33,TRUE,FALSE,01-03-2026
DOC100578,2120878057,YE1514940,Sean,Hendricks,Dr. Sean Hendricks,Nephrology,"Campbell, Moore and Cox",268 Green Vista Suite 017,Lake Tammie,GA,85449,+1-708-865-2377x72966,sean.hendricks@kaiserhealth.org,OH27479,OH,18-04-2028,18,TRUE,FALSE,25-02-2023
DOC100579,2845398628,XU5090591,Taylor,Rodriguez,Dr. Taylor Rodriguez,Cardiology,Brewer Medical Center,78105 Banks Shoals Apt. 002,Gatesburgh,MI,96116,(214)625-7316,taylor.rodriguez@kaiserhealth.org,NY79438,OH,17-06-2028,15,TRUE,FALSE,17-05-2026
DOC100580,1922071511,NU6667252,Heather,Martinez,Dr. Heather Martinez,Oncology,Hines PLC,2031 Nicholas Key,Jennahaven,IL,51719,(709)729-7352,heather.martinez@kaiserhealth.org,PA33253,OH,06-01-2031,21,TRUE,FALSE,23-04-2023
DOC100581,1463351571,SJ0908051,Renee,Hernandez,Dr. Renee Hernandez,Endocrinology,Bowman Group,938 Aaron Lakes,Vazquezbury,CA,46905,923.866.1850,renee.hernandez@kaiserhealth.org,NC11648,CA,20-11-2027,25,TRUE,FALSE,29-11-2021
DOC100582,1995123972,TG5129592,Andrea,Stevens,Dr. Andrea Stevens,Hematology,"Lopez, Lawson and French",236 Corey Overpass,East Randystad,TX,85017,-3283,andrea.stevens@kaiserhealth.org,NC29510,GA,13-07-2029,6,TRUE,FALSE,14-03-2023
DOC100583,1441529821,RG9295786,Mark,Molina,Dr. Mark Molina,Hematology,Thomas and Sons,28019 King Drives,Annshire,NY,20723,001-222-856-0629x535,mark.molina@kaiserhealth.org,NC18580,PA,11-07-2028,20,TRUE,FALSE,26-07-2025
DOC100584,1736050791,SC5899886,Michelle,Sanchez,Dr. Michelle Sanchez,Gastroenterology,"Wilson, Brown and Sanders",1307 Perez Points Suite 185,North Pamela,FL,9903,962.760.8463,michelle.sanchez@kaiserhealth.org,IL51984,TX,19-02-2029,33,TRUE,FALSE,12-01-2022
DOC100585,2666617071,LT7964740,Lee,Hill,Dr. Lee Hill,Oncology,Williams-Flores,15164 Chris Trafficway,Markview,CA,2717,001-919-769-3957,lee.hill@kaiserhealth.org,FL21689,IL,02-12-2030,39,TRUE,FALSE,25-01-2023
DOC100586,2080046358,BX6882850,Brian,Lara,Dr. Brian Lara,Neurology,Smith and Sons,01971 Jessica Corners Apt. 413,Port Jennifer,CA,81805,(878)997-6098x7312,brian.lara@kaiserhealth.org,GA34340,FL,18-04-2031,25,TRUE,FALSE,11-08-2025
DOC100587,1739900631,KA3526356,Jesse,Yates,Dr. Jesse Yates,Oncology,Anderson Ltd,075 Wong Manor Suite 339,Jamesland,CA,83071,001-465-343-0895x23120,jesse.yates@kaiserhealth.org,TX88479,FL,27-12-2029,21,TRUE,FALSE,31-01-2022
DOC100588,2943460666,JG7490607,Michael,Johnson,Dr. Michael Johnson,Endocrinology,Tucker-Gray,747 Jennifer Alley Apt. 687,Torresside,CA,87713,001-767-864-9797x41636,michael.johnson@kaiserhealth.org,NY93571,NY,07-06-2030,12,TRUE,FALSE,12-10-2021
DOC100589,2128524648,KK9411631,Jonathan,Rivera,Dr. Jonathan Rivera,Gastroenterology,Russell Hospital,373 Brianna Lights Suite 969,South Scott,CA,14907,+1-295-429-6353x0597,jonathan.rivera@kaiserhealth.org,FL26661,NC,22-01-2029,7,TRUE,FALSE,20-06-2024
DOC100590,1130621136,VM7279083,Daniel,Rice,Dr. Daniel Rice,Neurology,Gutierrez-Clark,15948 Carr Keys Suite 663,Teresaview,CA,38794,001-534-641-4916x9993,daniel.rice@kaiserhealth.org,CA84553,CA,01-09-2028,14,TRUE,FALSE,31-05-2026
DOC100591,2257306624,SC3235707,Shannon,Perez,Dr. Shannon Perez,Cardiology,Wiley-Baker,30958 Anderson Stream,Cummingsborough,FL,75948,+1-488-394-1321x09720,shannon.perez@kaiserhealth.org,MI79278,IL,26-02-2031,40,TRUE,FALSE,26-07-2025
DOC100592,2011688092,LM0213060,Kathleen,Mendoza,Dr. Kathleen Mendoza,Oncology,Lam-Stone,6557 Michele Crossroad,East Alejandroport,CA,36957,001-264-261-2939,kathleen.mendoza@kaiserhealth.org,OH84311,NY,05-02-2028,19,TRUE,FALSE,09-07-2024
DOC100593,1981079649,NQ3794577,Daniel,Maxwell,Dr. Daniel Maxwell,Endocrinology,Gross Group,5896 Mark Junction Suite 086,New Chelsealand,GA,34722,001-558-743-4566x311,daniel.maxwell@kaiserhealth.org,NC57203,FL,13-09-2027,14,TRUE,FALSE,27-03-2023
DOC100594,1642506420,QP8362536,Kenneth,White,Dr. Kenneth White,Infectious Disease,Moore-Lambert,33474 Joseph Fords,North Kevinmouth,OH,94113,001-468-668-0085,kenneth.white@kaiserhealth.org,GA69285,GA,12-02-2029,29,TRUE,FALSE,13-06-2026
DOC100595,2562833339,GX9578654,Susan,Hernandez,Dr. Susan Hernandez,Neurology,"Davis, Bates and Freeman",74304 Mckenzie Centers Apt. 385,East Fernandoside,OH,80389,466-552-7523x328,susan.hernandez@kaiserhealth.org,TX71634,NY,15-07-2027,39,TRUE,FALSE,27-08-2022
DOC100596,2960335826,SP2703692,Allen,Rivera,Dr. Allen Rivera,Pulmonology,"Frey, Lewis and Rich",33467 Jones Square,Lake Rachelmouth,MI,48368,5762279955,allen.rivera@kaiserhealth.org,TX94048,OH,26-03-2028,17,TRUE,FALSE,10-11-2023
DOC100597,2732759980,XD1100051,Darlene,Clark,Dr. Darlene Clark,Rheumatology,David and Sons,984 Jackson Burgs,West Jennifer,CA,17777,9284471901,darlene.clark@kaiserhealth.org,FL29739,FL,10-03-2028,24,TRUE,FALSE,15-08-2022
DOC100598,2959775244,DT2226189,Kelly,Ibarra,Dr. Kelly Ibarra,Infectious Disease,Gonzales Ltd,8717 Morris Green Suite 199,West Brendan,CA,47655,+1-783-287-2725x8122,kelly.ibarra@kaiserhealth.org,NC82393,GA,28-11-2030,22,TRUE,FALSE,21-06-2026
DOC100599,1127102676,RF0957992,Kimberly,Cooper,Dr. Kimberly Cooper,Hematology,Chang-Campbell,237 Courtney Mission Apt. 212,North Tiffanyville,CA,70089,980.635.8690x170,kimberly.cooper@kaiserhealth.org,GA98049,MI,12-06-2030,27,TRUE,FALSE,20-10-2021
DOC100600,1512294621,XG5415970,Lauren,Cantu,Dr. Lauren Cantu,Oncology,"Hernandez, Garcia and Bonilla",529 Moss Track Apt. 712,East Rebecca,CA,51332,001-343-838-7220x5422,lauren.cantu@kaiserhealth.org,OH32159,PA,30-03-2028,21,TRUE,FALSE,12-09-2024
DOC100601,2807520344,QP5047158,Erin,Cohen,Dr. Erin Cohen,Oncology,Garza-Lucas,08334 Turner Wells,West Waynehaven,TX,65918,799.350.4702x05968,erin.cohen@kaiserhealth.org,MI11399,MI,05-02-2030,6,TRUE,FALSE,28-02-2024
DOC100602,1766046558,PP5254837,Jake,Maldonado,Dr. Jake Maldonado,Oncology,Scott-Miles,6329 Gutierrez Grove,South Samantha,CA,62650,422-259-2061x65812,jake.maldonado@kaiserhealth.org,NY68965,NY,12-04-2030,25,TRUE,FALSE,19-08-2024
DOC100603,1021312512,UH1100591,Ashley,Pennington,Dr. Ashley Pennington,Endocrinology,Watkins Medical Center,6302 Stewart Shores,Hallbury,CA,61223,+1-226-729-4206x61549,ashley.pennington@kaiserhealth.org,GA92706,PA,28-11-2027,11,TRUE,FALSE,24-02-2023
DOC100604,1231211063,GB1658373,Jamie,Rodriguez,Dr. Jamie Rodriguez,Oncology,"Medina, York and Williams",211 Melissa Court,Port Charles,CA,98697,281-358-2686x8764,jamie.rodriguez@kaiserhealth.org,TX71500,IL,29-09-2030,8,TRUE,FALSE,14-06-2026
DOC100605,1123428931,YC3253269,Daniel,Murphy,Dr. Daniel Murphy,Pulmonology,"Medina, Price and Zhang",006 Ashley Parkway,Ramoshaven,MI,63473,358.856.6464,daniel.murphy@kaiserhealth.org,OH76408,IL,30-07-2030,18,TRUE,FALSE,05-08-2022
DOC100606,2380442101,RM0961701,Jeff,Barrett,Dr. Jeff Barrett,Rheumatology,Bishop Ltd,21320 Vaughn Cape Suite 294,Port Teresa,MI,37385,001-678-391-1797x2699,jeff.barrett@kaiserhealth.org,PA99270,MI,08-04-2030,9,TRUE,FALSE,11-11-2022
DOC100607,2757574758,GH9205677,Willie,Gonzalez,Dr. Willie Gonzalez,Rheumatology,"Dunn, Brown and Golden",0200 Michael Flat Apt. 853,Lopezville,OH,1005,405-224-3838x05826,willie.gonzalez@kaiserhealth.org,GA70868,GA,01-10-2027,14,TRUE,FALSE,01-05-2025
DOC100608,2602562650,PX2292310,Raymond,Terry,Dr. Raymond Terry,Infectious Disease,Carson Group,28389 Nunez Ford,Port Timothy,GA,98409,385-518-6267,raymond.terry@kaiserhealth.org,TX45506,PA,05-05-2029,17,TRUE,FALSE,11-03-2026
DOC100609,2248433797,PP2705115,Kevin,Waters,Dr. Kevin Waters,Hematology,Dudley and Sons,823 Jennifer Drives,Lake Amberhaven,MI,96326,252.879.1875,kevin.waters@kaiserhealth.org,IL28543,FL,22-04-2031,38,FALSE,FALSE,06-08-2025
DOC100610,1670425496,VD9284552,Trevor,Davis,Dr. Trevor Davis,Oncology,Henderson Ltd,208 Melissa Via Suite 319,South Catherine,CA,54207,578-615-9698,trevor.davis@kaiserhealth.org,GA18273,CA,25-12-2028,33,TRUE,FALSE,22-09-2025
DOC100611,1353574859,LY3259399,Gregory,Lowe,Dr. Gregory Lowe,Neurology,"Short, Hernandez and Myers",686 Cheryl Knoll Apt. 257,West Christina,FL,78249,001-925-653-9460,gregory.lowe@kaiserhealth.org,GA83832,GA,08-04-2031,6,TRUE,FALSE,28-08-2022
DOC100612,1629518779,JC7634250,Beth,Franklin,Dr. Beth Franklin,Hematology,Adams-Alvarez,9417 Washington Points Apt. 897,Ginafort,FL,33912,-7670,beth.franklin@kaiserhealth.org,FL92977,CA,22-12-2027,25,TRUE,FALSE,27-12-2024
DOC100613,2824575983,WG9914038,Steven,Roberts,Dr. Steven Roberts,Oncology,Stone-Soto,9881 Carter Prairie,West Kellytown,CA,79790,(886)405-2102,steven.roberts@kaiserhealth.org,FL59284,OH,12-06-2029,5,TRUE,FALSE,29-10-2021
DOC100614,1240061572,QW6829751,Randy,Roberts,Dr. Randy Roberts,Pulmonology,"Winters, Smith and Stephens",458 Kayla Alley Apt. 057,Elizabethside,GA,72730,599.274.1856,randy.roberts@kaiserhealth.org,IL35923,MI,18-02-2028,34,TRUE,FALSE,19-04-2025
DOC100615,1501058752,LN8065625,Kristina,Herman,Dr. Kristina Herman,Nephrology,Smith Medical Center,661 Newman Brook Suite 641,Katrinaborough,CA,57946,-2194,kristina.herman@kaiserhealth.org,IL52469,MI,08-03-2028,7,TRUE,FALSE,07-01-2025
DOC100616,1271122182,YH1555165,Natalie,Lara,Dr. Natalie Lara,Cardiology,Rodriguez and Sons,1034 Turner Glen Apt. 990,Webbmouth,CA,55805,-1710,natalie.lara@kaiserhealth.org,OH81448,CA,14-05-2031,38,TRUE,FALSE,03-06-2024
DOC100617,2281372143,HB8003700,Cheryl,Graham,Dr. Cheryl Graham,Oncology,Taylor-Randolph,21905 Jason Roads,Scotttown,FL,34398,747.464.8455x9396,cheryl.graham@kaiserhealth.org,TX28045,NC,27-11-2027,25,TRUE,FALSE,20-06-2023
DOC100618,2084706810,GU0339705,Amanda,Edwards,Dr. Amanda Edwards,Cardiology,Rivas-Montes,5312 Aaron Gateway Suite 221,Lake Kimberlybury,MI,84399,(777)726-4883,amanda.edwards@kaiserhealth.org,PA76735,TX,11-07-2030,30,TRUE,FALSE,24-03-2024
DOC100619,1944858623,VJ5354614,Angela,Jackson,Dr. Angela Jackson,Oncology,"Barnett, Jackson and Skinner",516 Tiffany Islands,Richardsonland,CA,59303,305-608-0549,angela.jackson@kaiserhealth.org,GA89084,NC,27-05-2029,30,TRUE,FALSE,10-05-2025
DOC100620,1061339439,KM7039438,Kyle,Ruiz,Dr. Kyle Ruiz,Oncology,Fowler-Kelly,7841 Wilson Prairie,Jacquelineshire,CA,60723,244.593.0537,kyle.ruiz@kaiserhealth.org,CA38367,TX,29-04-2028,26,TRUE,FALSE,22-07-2022
DOC100621,2576927789,KX3191009,Alyssa,Fisher,Dr. Alyssa Fisher,Oncology,Barker and Sons,0878 Lisa Point,West Laurafort,CA,71713,630.848.6251x5217,alyssa.fisher@kaiserhealth.org,IL10001,IL,19-11-2028,33,TRUE,FALSE,21-04-2023
DOC100622,1105336514,PW0401424,Sara,Daniel,Dr. Sara Daniel,Hematology,Burnett-Mueller,89156 Lopez Harbors,Crawfordfort,FL,58525,001-662-896-9143x3629,sara.daniel@kaiserhealth.org,NY93454,CA,04-03-2030,35,TRUE,FALSE,24-02-2025
DOC100623,1137984409,RC2316600,Jose,Escobar,Dr. Jose Escobar,Hematology,Lynch PLC,010 Castillo Ports,New Rebeccamouth,OH,21960,618-896-8442,jose.escobar@kaiserhealth.org,GA64057,TX,03-09-2028,5,TRUE,FALSE,14-11-2025
DOC100624,1144734043,HY7009687,Kimberly,Evans,Dr. Kimberly Evans,Oncology,"Gilbert, Ellis and Wood",575 Webster Crossroad,Port Brittanyburgh,CA,19304,579-978-9124,kimberly.evans@kaiserhealth.org,IL57714,NY,27-04-2031,28,TRUE,FALSE,11-03-2022
DOC100625,2825588255,PF9657542,Steven,Howe,Dr. Steven Howe,Hematology,"Rice, Moon and Baker",43672 Hendrix Cove Apt. 230,New Wesley,NC,99065,(281)419-3978x14590,steven.howe@kaiserhealth.org,OH57229,OH,15-01-2031,10,TRUE,FALSE,23-05-2022
DOC100626,1557782058,WE9582923,Sean,Ray,Dr. Sean Ray,Infectious Disease,Stewart-Castro,9335 Courtney Shoals Suite 880,Woodwardtown,NY,88179,432-960-1193x91038,sean.ray@kaiserhealth.org,OH24664,NC,20-10-2028,39,TRUE,FALSE,21-08-2022
DOC100627,1904823571,LM8686395,Debbie,Edwards,Dr. Debbie Edwards,Infectious Disease,Sanchez Group,085 Melissa Stravenue,North Justinton,NY,18278,937-336-1587x3662,debbie.edwards@kaiserhealth.org,FL93947,GA,02-06-2028,14,TRUE,FALSE,17-06-2024
DOC100628,1081721436,KG8130004,William,Greene,Dr. William Greene,Cardiology,"Sanchez, Gomez and Lindsey",058 Cantrell Terrace,Davisport,CA,59530,+1-331-856-6397x92551,william.greene@kaiserhealth.org,TX99192,NY,23-09-2028,9,TRUE,FALSE,03-08-2023
DOC100629,1656094565,GK6997990,Philip,Shelton,Dr. Philip Shelton,Oncology,Keller PLC,7270 Amy Manor,Ortizmouth,CA,33186,928-716-4416x1019,philip.shelton@kaiserhealth.org,GA51894,PA,12-03-2030,6,TRUE,FALSE,28-03-2023
DOC100630,2681699570,NB7174811,Matthew,Brennan,Dr. Matthew Brennan,Neurology,"Ellison, Ortiz and Baker",03880 Tracy Forest Apt. 427,Clarkberg,NY,67231,744-547-1893,matthew.brennan@kaiserhealth.org,GA59787,PA,09-06-2031,20,TRUE,FALSE,05-09-2021
DOC100631,2054873961,AX2908718,Barbara,Andrews,Dr. Barbara Andrews,Endocrinology,Barnes Group,909 Glen Plain Suite 987,Monicastad,GA,15166,001-835-387-2717x430,barbara.andrews@kaiserhealth.org,IL84062,OH,07-11-2030,39,TRUE,FALSE,24-05-2022
DOC100632,1491872742,BK9561213,Katherine,Combs,Dr. Katherine Combs,Oncology,Rowe-Cannon,43988 William Ford,Ramosstad,GA,67605,333.564.7704,katherine.combs@kaiserhealth.org,FL10746,OH,19-07-2030,16,TRUE,FALSE,26-07-2021
DOC100633,1423597371,DF2299077,Cassidy,Dean,Dr. Cassidy Dean,Oncology,Mcmahon Hospital,602 Randy Keys,Kristinton,OH,34837,423-219-0577,cassidy.dean@kaiserhealth.org,CA78835,PA,21-08-2028,39,TRUE,FALSE,15-11-2023
